,Run,Rerun,CamCol,DAOPHOTID,ra,dec,x_u,y_u,u,uErr,chi_u,sharp_u,flag_u,x_g,y_g,g,gErr,chi_g,sharp_g,flag_g,x_r,y_r,r,rErr,chi_r,sharp_r,flag_r,x_i,y_i,i,iErr,chi_i,sharp_i,flag_i,x_z,y_z,z,zErr,chi_z,sharp_z,flag_z
62,2662,40,1,765,323.19227835,-0.95200942,954.108,141.849,20.508,0.049,0.51,-0.2,0,953.126,146.592,19.485,0.017,0.65,0.07,0,951.184,133.751,19.178,0.02,0.88,0.03,0,949.384,137.065,19.084,0.048,1.65,0.03,0,949.31,141.396,18.998,0.051,1.07,0.22,0
63,2662,40,1,321,323.19243622,-1.00290398,9999.99,9999.99,99.999,9.999,9.99,9.99,9,490.199,148.037,21.699,0.071,0.46,-0.06,0,488.5,135.231,20.935,0.048,0.99,0.05,0,486.85,138.525,20.714,0.074,1.01,-0.08,0,486.596,142.712,20.312,0.142,0.99,-0.42,0
64,2662,40,1,189,323.19244998,-1.02259048,9999.99,9999.99,99.999,9.999,9.99,9.99,9,311.195,148.174,22.797,0.202,0.46,0.7,0,309.591,135.381,21.302,0.053,0.87,0.0,0,307.999,138.668,20.542,0.039,0.61,0.07,0,307.674,142.799,20.158,0.132,1.03,0.18,0
65,2662,40,1,1338,323.19283173,-0.91976322,1247.328,146.753,22.343,0.272,0.56,0.38,0,1246.5,151.63,21.498,0.069,0.51,0.27,0,1244.405,138.769,20.998,0.044,0.87,0.03,0,1242.509,142.096,20.874,0.065,0.81,-0.01,0,1242.551,146.518,21.008,0.248,0.94,0.79,0
66,2662,40,1,5706,323.192836,-0.86399769,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1753.856,151.713,22.281,0.12,0.45,0.39,0,1751.494,138.814,21.69,0.097,1.22,0.0,0,1749.434,142.163,21.472,0.101,0.78,0.15,0,1749.675,146.743,21.468,0.373,0.89,1.83,0
67,2662,40,1,5262,323.19334923,-0.86650608,1731.608,151.276,21.536,0.13,0.53,0.16,0,1731.037,156.375,20.408,0.032,0.62,0.17,0,1728.687,143.479,19.885,0.051,1.77,0.27,0,1726.634,146.826,19.421,0.073,2.13,0.36,0,1726.866,151.399,19.091,0.083,1.6,0.35,0
68,2662,40,1,11415,323.19341596,-0.84009849,1971.698,151.805,21.343,0.121,0.59,-0.48,0,1971.254,157.015,20.61,0.032,0.52,0.26,0,1968.778,144.101,20.349,0.042,1.22,0.01,0,1966.647,147.459,20.139,0.045,0.92,0.03,0,1966.973,152.107,20.064,0.14,1.24,0.23,0
69,2662,40,1,103,323.19364773,-1.03744218,9999.99,9999.99,99.999,9.999,9.99,9.99,9,176.184,159.073,20.794,0.044,0.62,-0.07,0,174.652,146.292,19.349,0.038,1.6,0.04,0,173.101,149.573,17.908,0.019,0.92,0.0,0,172.726,153.663,17.08,0.018,1.11,-0.1,0
70,2662,40,1,434,323.19380383,-0.9873137,633.136,155.871,20.588,0.051,0.49,0.17,0,631.984,160.463,19.727,0.021,0.68,0.06,0,630.212,147.648,19.44,0.021,0.88,0.03,0,628.513,150.948,19.373,0.029,0.88,0.05,0,628.317,155.18,19.305,0.067,1.1,0.07,0
71,2662,40,1,922,323.19394528,-0.94047803,1058.961,156.958,21.982,0.219,0.62,0.52,0,1058.034,161.746,20.956,0.093,1.16,0.86,0,1056.039,148.9,20.469,0.142,3.86,0.83,0,1054.202,152.219,20.406,0.139,2.4,0.62,0,1054.173,156.583,20.191,0.162,1.29,1.08,0
72,2662,40,1,8883,323.19412887,-0.84956651,1885.623,158.313,19.951,0.038,0.6,-0.21,0,1885.133,163.483,18.808,0.012,0.71,-0.03,0,1882.703,150.576,18.338,0.033,1.82,0.01,0,1880.598,153.93,18.149,0.021,0.94,0.01,0,1880.893,158.551,18.018,0.028,1.11,-0.1,0
73,2662,40,1,2314,323.19464559,-0.89578086,1465.411,163.159,21.479,0.124,0.55,-0.2,0,1464.699,168.134,19.205,0.019,0.84,-0.12,0,1462.491,155.258,18.078,0.012,0.72,-0.02,0,1460.521,158.594,17.661,0.028,1.44,-0.02,0,1460.652,163.085,17.391,0.015,0.82,-0.08,0
74,2662,40,1,759,323.19475257,-0.95259871,948.75,164.347,20.815,0.074,0.59,0.18,0,947.765,169.083,19.896,0.024,0.71,0.14,0,945.828,156.246,19.566,0.025,0.97,-0.01,0,944.025,159.56,19.499,0.048,1.34,0.06,0,943.954,163.89,19.347,0.069,1.11,0.14,0
75,2662,40,1,1010,323.19478444,-0.93503765,1108.431,164.566,21.498,0.13,0.58,0.35,0,1107.531,169.376,20.393,0.032,0.6,0.08,0,1105.51,156.527,20.175,0.03,0.94,-0.04,0,1103.655,159.848,20.042,0.068,1.44,0.22,0,1103.647,164.227,20.085,0.118,1.02,0.4,0
76,2662,40,1,1318,323.1949684,-0.9209359,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1235.83,171.053,21.49,0.064,0.49,-0.26,0,1233.743,158.195,20.409,0.041,1.11,0.0,0,1231.845,161.521,19.908,0.033,0.77,0.03,0,1231.888,165.941,19.698,0.066,0.8,0.0,0
77,2662,40,1,9223,323.19514982,-0.84817882,1898.238,167.593,20.477,0.067,0.68,0.28,0,1897.755,172.765,19.099,0.016,0.8,-0.03,0,1895.32,159.859,18.479,0.032,1.7,0.01,0,1893.208,163.214,18.254,0.019,0.87,-0.02,0,1893.511,167.839,18.157,0.03,1.1,-0.15,0
78,2662,40,1,1375,323.19541216,-0.91853897,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1257.638,175.088,21.424,0.072,0.55,0.72,0,1255.54,162.229,20.038,0.08,2.62,0.56,0,1253.634,165.556,19.488,0.086,2.49,0.53,0,1253.687,169.983,19.229,0.091,1.62,0.6,0
79,2662,40,1,8404,323.19604175,-0.8514668,1868.345,175.711,22.395,0.266,0.5,0.48,0,1867.847,180.869,19.769,0.026,0.84,-0.07,0,1865.428,167.966,18.578,0.03,1.58,0.03,0,1863.324,171.319,18.116,0.018,0.82,-0.01,0,1863.617,175.935,17.815,0.024,1.09,-0.06,0
80,2662,40,1,281,323.19644489,-1.00776379,447.255,179.978,19.544,0.032,0.69,0.07,0,446.005,184.479,18.369,0.009,0.68,0.05,0,444.334,171.682,17.861,0.019,1.16,0.01,0,442.689,174.973,17.675,0.024,1.24,-0.05,0,442.426,179.148,17.506,0.021,1.12,0.01,0
