,Run,Rerun,CamCol,DAOPHOTID,ra,dec,x_u,y_u,u,uErr,chi_u,sharp_u,flag_u,x_g,y_g,g,gErr,chi_g,sharp_g,flag_g,x_r,y_r,r,rErr,chi_r,sharp_r,flag_r,x_i,y_i,i,iErr,chi_i,sharp_i,flag_i,x_z,y_z,z,zErr,chi_z,sharp_z,flag_z
261,756,44,3,262,228.94181863,-0.18819708,222.567,1533.197,22.957,0.361,0.51,-0.74,0,218.576,1538.14,22.676,0.13,1.11,0.55,0,221.014,1527.422,21.269,0.081,1.48,0.95,0,218.707,1530.59,20.89,0.099,1.45,0.9,0,217.63,1535.184,20.465,0.203,1.28,1.36,0
262,756,44,3,263,229.02165356,-0.18811404,223.141,2259.035,21.968,0.162,0.58,0.57,0,219.035,2263.98,20.9,0.038,1.27,0.04,0,221.615,2253.31,20.605,0.042,1.27,-0.09,0,219.398,2256.346,20.49,0.048,0.98,0.05,0,218.174,2261.056,20.498,0.173,1.06,0.15,0
263,756,44,3,264,229.00476344,-0.18807007,9999.99,9999.99,99.999,9.999,9.99,9.99,9,219.497,2110.419,22.193,0.087,1.12,-0.4,0,222.047,2099.739,21.823,0.094,1.07,-0.03,0,219.811,2102.803,21.568,0.124,1.0,-0.44,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
264,756,44,3,265,229.16020349,-0.18796617,224.17,3518.694,18.35,0.015,0.86,0.05,0,219.865,3523.644,17.034,0.009,1.4,-0.02,0,222.692,3513.056,16.496,0.008,1.07,-0.05,0,220.632,3515.862,16.302,0.015,1.94,0.0,0,219.151,3520.776,16.207,0.015,1.23,0.05,0
265,756,44,3,266,228.98027476,-0.1877384,226.647,1882.83,22.229,0.183,0.52,0.2,0,222.603,1887.774,21.224,0.04,1.09,-0.03,0,225.108,1877.079,20.918,0.049,1.16,-0.01,0,222.846,1880.184,20.862,0.07,1.06,0.1,0,221.698,1884.834,20.787,0.202,0.95,-0.14,0
266,756,44,3,267,229.01359383,-0.18756396,228.155,2185.757,22.161,0.156,0.47,-0.35,0,224.065,2190.703,21.323,0.039,0.99,0.23,0,226.629,2180.028,21.014,0.041,0.9,0.1,0,224.404,2183.077,20.813,0.057,0.89,-0.29,0,223.195,2187.775,20.765,0.211,1.0,0.24,0
267,756,44,3,268,229.10392152,-0.18737294,9999.99,9999.99,99.999,9.999,9.99,9.99,9,225.467,3011.941,22.555,0.104,0.98,-0.27,0,228.191,3001.32,20.868,0.043,1.07,0.11,0,226.069,3004.219,19.422,0.021,0.89,-0.04,0,224.693,3009.049,18.568,0.031,0.88,-0.1,0
268,756,44,3,269,228.8933177,-0.1873636,9999.99,9999.99,99.999,9.999,9.99,9.99,9,226.334,1097.18,22.315,0.093,1.08,-0.07,0,228.681,1086.434,21.161,0.054,1.07,-0.21,0,226.322,1089.683,20.795,0.07,1.09,-0.35,0,225.336,1094.205,20.275,0.134,1.01,0.24,0
269,756,44,3,270,229.09579998,-0.18731755,230.207,2933.153,22.711,0.306,0.56,0.69,0,226.001,2938.102,21.144,0.038,1.09,-0.01,0,228.71,2927.476,20.13,0.027,1.1,0.01,0,226.579,2930.389,19.694,0.022,0.78,0.15,0,225.218,2935.207,19.471,0.097,1.4,-0.11,0
270,756,44,3,271,228.98563233,-0.18731666,9999.99,9999.99,99.999,9.999,9.99,9.99,9,226.417,1936.483,22.132,0.09,1.2,0.2,0,228.93,1925.792,20.996,0.044,0.99,0.31,0,226.674,1928.888,20.459,0.051,1.06,0.01,0,225.518,1933.544,20.222,0.13,1.02,-0.08,0
271,756,44,3,272,229.01304931,-0.18728874,9999.99,9999.99,99.999,9.999,9.99,9.99,9,226.57,2185.752,21.877,0.062,1.02,0.39,0,229.131,2175.077,21.404,0.055,0.88,-0.23,0,226.907,2178.127,21.312,0.086,0.87,-0.31,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
272,756,44,3,273,228.8869793,-0.18727536,9999.99,9999.99,99.999,9.999,9.99,9.99,9,227.159,1039.553,21.968,0.064,0.97,-0.19,0,229.495,1028.803,20.591,0.034,1.05,-0.04,0,227.129,1032.063,19.345,0.023,1.04,-0.05,0,226.155,1036.575,18.632,0.042,1.16,0.05,0
273,756,44,3,274,229.21788005,-0.18719264,231.065,4043.073,22.309,0.199,0.52,-0.45,0,226.683,4048.025,20.433,0.024,1.11,-0.01,0,229.61,4037.472,19.401,0.019,1.18,0.08,0,227.617,4040.181,18.969,0.026,1.45,0.05,0,226.029,4045.179,18.71,0.034,0.87,0.02,0
274,756,44,3,275,229.14699329,-0.18718433,231.302,3398.59,20.543,0.038,0.47,0.02,0,227.022,3403.54,18.576,0.009,0.89,-0.03,0,229.822,3392.944,17.769,0.01,1.17,-0.01,0,227.749,3395.772,17.455,0.013,1.27,-0.04,0,226.293,3400.665,17.311,0.018,1.05,0.04,0
275,756,44,3,276,228.91190616,-0.18719283,9999.99,9999.99,99.999,9.999,9.99,9.99,9,227.817,1266.182,23.154,0.163,0.91,-0.25,0,230.197,1255.447,21.595,0.094,1.33,0.89,0,227.859,1258.666,20.814,0.063,0.99,0.45,0,226.839,1263.214,20.383,0.184,1.22,0.66,0
276,756,44,3,277,228.97897224,-0.18713176,232.16,1870.987,22.516,0.28,0.59,-0.24,0,228.124,1875.932,21.728,0.054,1.0,0.41,0,230.623,1865.236,21.273,0.062,1.13,-0.21,0,228.361,1868.344,21.251,0.074,0.8,-0.07,0,227.217,1872.99,21.002,0.301,1.14,-0.19,0
277,756,44,3,278,229.17524261,-0.18707666,232.216,3655.425,19.791,0.026,0.6,0.03,0,227.896,3660.376,18.534,0.011,1.18,-0.01,0,230.746,3649.797,18.05,0.014,1.45,-0.03,0,228.706,3652.578,17.862,0.024,2.15,0.06,0,227.197,3657.512,17.777,0.022,1.02,0.01,0
278,756,44,3,279,229.10672355,-0.1870827,9999.99,9999.99,99.999,9.999,9.99,9.99,9,228.096,3037.416,22.469,0.108,1.1,0.0,0,230.823,3026.797,21.767,0.079,0.94,-0.26,0,228.705,3029.692,21.301,0.088,0.91,-0.2,0,227.324,3034.526,21.201,0.382,1.18,0.68,0
279,756,44,3,280,228.79373036,-0.18696768,9999.99,9999.99,99.999,9.999,9.99,9.99,9,230.303,191.755,22.412,0.09,0.94,0.18,0,232.47,180.95,20.885,0.038,0.95,0.09,0,230.0,184.365,19.905,0.027,0.83,0.1,0,229.199,188.74,19.224,0.061,1.1,-0.01,0
280,756,44,3,281,228.87587987,-0.18685215,9999.99,9999.99,99.999,9.999,9.99,9.99,9,231.048,938.64,22.974,0.156,1.01,-0.92,0,233.362,927.883,22.266,0.126,0.99,-0.22,0,230.985,931.162,21.991,0.216,1.19,0.72,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
281,756,44,3,282,229.02416391,-0.18680119,235.06,2281.857,18.478,0.02,1.04,0.03,0,230.961,2286.803,17.199,0.009,1.34,0.14,0,233.54,2276.135,17.206,0.007,0.89,0.04,0,231.329,2279.167,17.26,0.011,1.14,-0.02,0,230.102,2283.879,17.296,0.018,1.04,-0.02,0
282,756,44,3,283,229.13708893,-0.18659735,236.656,3308.541,22.625,0.278,0.54,-0.7,0,232.395,3313.491,21.537,0.045,0.97,-0.01,0,235.175,3302.89,21.211,0.056,1.04,0.06,0,233.092,3305.734,21.182,0.091,1.03,0.1,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
283,756,44,3,284,229.04388289,-0.18657472,237.073,2461.136,22.922,0.375,0.55,1.76,0,232.947,2466.083,22.254,0.077,0.94,-0.24,0,235.56,2455.427,21.784,0.099,1.16,0.28,0,233.373,2458.427,21.552,0.132,1.02,0.47,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
284,756,44,3,285,229.08964636,-0.18655392,237.158,2877.206,22.209,0.238,0.69,0.88,0,232.966,2882.155,21.509,0.105,2.25,1.59,0,235.661,2871.525,21.052,0.08,1.7,0.82,0,233.525,2874.449,20.873,0.094,1.39,0.75,0,232.176,2879.257,20.711,0.264,1.32,1.16,0
285,756,44,3,286,228.80047515,-0.18648128,238.473,248.138,21.648,0.147,0.7,0.97,0,234.7,253.078,20.54,0.127,5.39,2.23,0,236.877,242.276,19.596,0.133,7.54,2.17,0,234.415,245.681,19.264,0.122,5.81,1.67,0,233.602,250.065,19.015,0.118,2.5,1.0,0
286,756,44,3,287,229.22607198,-0.1863639,238.575,4117.551,22.443,0.234,0.54,-0.8,0,234.188,4122.504,19.605,0.022,1.54,-0.08,0,237.125,4111.956,18.441,0.018,1.67,-0.01,0,235.144,4114.652,17.957,0.035,2.95,0.01,0,233.542,4119.661,17.625,0.029,1.43,0.17,0
287,756,44,3,288,228.84629746,-0.18636331,239.44,664.742,22.19,0.159,0.46,0.32,0,235.602,669.683,21.483,0.065,1.46,0.84,0,237.861,658.909,20.548,0.09,2.86,1.34,0,235.451,662.238,20.114,0.09,2.42,1.03,0,234.553,666.689,19.637,0.118,1.53,0.72,0
288,756,44,3,289,228.81033475,-0.18624865,240.564,337.778,23.011,0.363,0.47,-0.94,0,236.779,342.718,22.238,0.099,1.2,-0.47,0,238.972,331.923,21.927,0.094,1.02,0.0,0,236.522,335.311,21.587,0.132,1.02,-0.23,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
289,756,44,3,290,228.96637882,-0.18614093,241.189,1756.489,21.999,0.173,0.6,-0.94,0,237.179,1761.434,21.166,0.037,1.04,0.15,0,239.651,1750.732,20.865,0.039,0.97,0.07,0,237.377,1753.86,20.727,0.06,1.0,0.27,0,236.257,1758.487,20.671,0.197,1.01,-0.05,0
290,756,44,3,291,229.09534576,-0.18610053,9999.99,9999.99,99.999,9.999,9.99,9.99,9,237.067,2933.972,21.864,0.057,0.94,0.63,0,239.77,2923.346,20.876,0.089,2.17,0.98,0,237.642,2926.26,20.283,0.089,2.13,0.82,0,236.282,2931.076,19.799,0.098,1.07,0.75,0
291,756,44,3,292,229.07536041,-0.18607219,241.566,2747.321,22.33,0.234,0.61,-1.05,0,237.399,2752.269,21.547,0.04,0.85,0.01,0,240.066,2741.632,21.181,0.055,1.07,0.11,0,237.915,2744.579,21.039,0.073,0.94,-0.15,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
292,756,44,3,293,228.94530585,-0.18609113,241.689,1564.9,22.11,0.19,0.6,0.69,0,237.71,1569.844,20.994,0.073,2.31,1.23,0,240.144,1559.129,20.564,0.079,2.41,1.19,0,237.847,1562.293,20.327,0.088,2.05,1.05,0,236.766,1566.888,20.303,0.151,1.11,0.82,0
293,756,44,3,294,229.0354678,-0.18605301,9999.99,9999.99,99.999,9.999,9.99,9.99,9,237.722,2389.575,22.325,0.094,1.09,-0.22,0,240.317,2378.914,21.84,0.085,0.95,-0.08,0,238.122,2381.928,21.735,0.123,0.87,0.04,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
294,756,44,3,295,229.14236578,-0.18602234,241.867,3356.516,15.159,0.007,1.18,0.08,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,236.869,3358.589,12.996,0.005,0.62,-0.02,0
295,756,44,3,296,229.05418198,-0.18601912,9999.99,9999.99,99.999,9.999,9.99,9.99,9,237.961,2559.72,21.235,0.043,1.15,-0.02,0,240.589,2549.07,19.701,0.019,0.97,-0.14,0,238.415,2552.053,18.594,0.015,1.01,0.05,0,237.132,2556.808,18.014,0.023,0.94,0.0,0
296,756,44,3,297,228.81486866,-0.18600834,9999.99,9999.99,99.999,9.999,9.99,9.99,9,238.946,383.939,22.832,0.195,1.44,1.3,0,241.147,373.147,21.343,0.12,2.11,1.46,0,238.702,376.528,20.724,0.1,1.66,1.11,0,237.863,380.932,20.273,0.164,1.24,0.66,0
297,756,44,3,298,229.03757441,-0.1857999,244.125,2403.781,22.051,0.175,0.59,-0.59,0,240.015,2408.728,20.946,0.034,1.12,0.28,0,242.613,2398.068,20.578,0.046,1.41,0.31,0,240.42,2401.078,20.41,0.058,1.25,0.21,0,239.168,2405.809,20.773,0.249,1.06,-0.28,0
298,756,44,3,299,229.11844021,-0.18574052,9999.99,9999.99,99.999,9.999,9.99,9.99,9,240.255,3143.941,22.428,0.094,0.98,0.07,0,242.997,3133.329,21.945,0.117,1.21,0.18,0,240.896,3136.205,21.588,0.117,0.92,-0.34,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
299,756,44,3,300,228.9720328,-0.1855939,9999.99,9999.99,99.999,9.999,9.99,9.99,9,242.132,1812.839,22.639,0.116,1.02,-0.4,0,244.611,1802.14,22.069,0.102,0.95,0.02,0,242.345,1805.26,21.827,0.146,0.9,-0.09,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
300,756,44,3,301,229.02386741,-0.18545517,247.287,2279.16,22.267,0.208,0.57,0.37,0,243.2,2284.107,21.453,0.051,1.14,0.41,0,245.772,2273.439,21.041,0.04,0.86,-0.12,0,243.564,2276.472,20.854,0.063,0.93,-0.48,0,242.338,2281.183,20.881,0.234,1.01,-0.23,0
301,756,44,3,302,228.99571224,-0.18527372,248.999,2023.18,22.558,0.285,0.59,0.83,0,244.954,2028.126,21.452,0.043,0.98,0.07,0,247.475,2017.442,21.136,0.058,1.17,0.21,0,245.236,2020.522,21.031,0.065,0.85,-0.1,0,244.062,2025.19,20.767,0.263,1.26,1.36,0
302,756,44,3,303,228.87023284,-0.1852721,9999.99,9999.99,99.999,9.999,9.99,9.99,9,245.434,887.297,21.817,0.052,0.9,-0.04,0,247.731,876.538,21.466,0.067,1.06,-0.07,0,245.351,879.827,21.15,0.085,1.0,-0.22,0,244.409,884.312,20.835,0.221,1.01,-0.2,0
303,756,44,3,304,229.16099142,-0.18512427,249.982,3525.855,20.231,0.037,0.6,0.27,0,245.7,3530.806,18.906,0.01,0.95,-0.04,0,248.515,3520.22,18.397,0.013,1.18,-0.03,0,246.463,3523.025,18.185,0.014,1.12,0.03,0,244.983,3527.936,18.134,0.026,0.98,0.02,0
304,756,44,3,305,228.96334683,-0.18515083,9999.99,9999.99,99.999,9.999,9.99,9.99,9,246.192,1733.868,22.265,0.086,1.03,0.2,0,248.654,1723.164,21.667,0.065,0.85,0.06,0,246.379,1726.298,21.629,0.101,0.78,-0.09,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
305,756,44,3,306,228.97905716,-0.1851343,250.303,1871.757,22.919,0.324,0.47,-1.65,0,246.284,1876.702,21.318,0.045,1.13,-0.13,0,248.774,1866.008,20.969,0.042,0.95,-0.06,0,246.517,1869.116,20.894,0.057,0.84,-0.11,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
306,756,44,3,307,229.05020117,-0.18505761,9999.99,9999.99,99.999,9.999,9.99,9.99,9,246.717,2523.527,22.531,0.102,0.99,0.15,0,249.334,2512.875,22.12,0.101,0.89,-0.04,0,247.158,2515.864,21.957,0.161,0.91,0.75,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
307,756,44,3,308,229.17332727,-0.18494229,251.607,3638.009,22.71,0.278,0.51,1.08,0,247.308,3642.961,21.565,0.052,1.08,0.69,0,250.145,3632.382,21.036,0.067,1.48,0.58,0,248.108,3635.167,20.49,0.06,1.15,0.53,0,246.605,3640.096,20.263,0.143,1.07,0.76,0
308,756,44,3,309,228.965312,-0.184712,9999.99,9999.99,99.999,9.999,9.99,9.99,9,250.174,1751.734,22.415,0.117,1.23,0.04,0,252.638,1741.032,21.952,0.083,0.85,-0.2,0,250.366,1744.162,22.135,0.228,1.06,0.17,0,249.249,1748.786,21.339,0.342,0.95,0.87,0
309,756,44,3,310,228.89798746,-0.18470588,9999.99,9999.99,99.999,9.999,9.99,9.99,9,250.48,1139.635,22.599,0.091,0.84,0.22,0,252.823,1128.893,22.057,0.105,0.99,-0.8,0,250.476,1132.135,21.88,0.17,1.04,0.03,0,249.483,1136.66,21.243,0.345,1.05,-0.06,0
310,756,44,3,311,229.00882391,-0.18445882,9999.99,9999.99,99.999,9.999,9.99,9.99,9,252.315,2147.335,23.346,0.211,0.98,0.78,0,254.855,2136.658,21.726,0.099,1.22,0.2,0,252.633,2139.717,20.893,0.057,0.84,0.17,0,251.436,2144.404,20.288,0.123,0.91,0.16,0
311,756,44,3,312,229.18010176,-0.1844221,9999.99,9999.99,99.999,9.999,9.99,9.99,9,252.012,3704.553,21.254,0.109,2.9,1.77,0,254.859,3693.978,20.156,0.092,3.77,1.31,0,252.831,3696.752,19.781,0.091,3.15,1.2,0,251.315,3701.69,19.506,0.079,1.12,0.54,0
312,756,44,3,313,228.99395923,-0.18443534,256.619,2007.242,21.859,0.173,0.64,-0.48,0,252.583,2012.188,20.696,0.024,0.92,0.05,0,255.097,2001.503,20.4,0.033,1.13,-0.01,0,252.859,2004.587,20.328,0.039,0.9,-0.07,0,251.689,2009.251,20.28,0.175,1.3,0.68,0
313,756,44,3,314,228.86310455,-0.18439864,257.249,817.545,20.312,0.051,0.73,0.46,0,253.403,822.488,19.003,0.012,1.04,0.09,0,255.682,811.725,18.472,0.014,1.26,-0.03,0,253.297,815.026,18.274,0.012,0.89,0.02,0,252.369,819.498,18.197,0.028,1.02,-0.05,0
314,756,44,3,315,228.81297434,-0.18438371,9999.99,9999.99,99.999,9.999,9.99,9.99,9,253.725,366.716,23.661,0.336,1.11,-1.15,0,255.914,355.923,22.282,0.143,1.11,-0.36,0,253.472,359.308,20.998,0.089,1.17,0.24,0,252.638,363.707,20.392,0.13,0.89,0.28,0
315,756,44,3,316,229.13304401,-0.18426492,257.851,3271.764,22.769,0.271,0.47,-0.12,0,253.616,3276.715,20.827,0.035,1.25,0.04,0,256.378,3266.112,19.564,0.017,0.96,0.1,0,254.297,3268.964,18.946,0.017,0.95,0.04,0,252.869,3273.833,18.535,0.039,1.13,0.02,0
316,756,44,3,317,229.09104997,-0.1842145,258.405,2889.965,17.93,0.013,0.87,-0.04,0,254.231,2894.915,16.814,0.007,1.07,0.03,0,256.917,2884.287,16.382,0.005,0.75,-0.01,0,254.789,2887.209,16.204,0.009,1.12,0.02,0,253.439,2892.016,16.139,0.014,1.19,0.05,0
317,756,44,3,318,228.83090346,-0.1842537,258.638,524.782,19.939,0.034,0.67,0.13,0,254.84,529.723,19.596,0.017,1.22,0.19,0,257.061,518.941,19.441,0.018,1.08,0.11,0,254.639,522.296,19.131,0.018,0.94,-0.12,0,253.772,526.721,19.094,0.046,0.9,0.13,0
318,756,44,3,319,229.09446272,-0.18418516,258.664,2920.993,21.644,0.109,0.53,0.55,0,254.485,2925.943,20.668,0.029,1.14,-0.02,0,257.177,2915.317,20.326,0.026,0.93,-0.03,0,255.053,2918.234,20.163,0.041,1.06,-0.16,0,253.697,2923.046,20.098,0.134,1.15,-0.09,0
319,756,44,3,320,228.98850092,-0.18419869,258.781,1957.616,22.916,0.384,0.57,-0.6,0,254.755,1962.562,21.863,0.06,1.0,0.08,0,257.258,1951.874,21.416,0.049,0.79,0.11,0,255.014,1954.966,21.232,0.075,0.82,-0.23,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
320,756,44,3,321,228.81641382,-0.18412119,9999.99,9999.99,99.999,9.999,9.99,9.99,9,256.098,397.987,23.05,0.185,1.11,-0.26,0,258.293,387.196,22.078,0.102,0.96,-0.26,0,255.855,390.575,21.249,0.088,0.93,0.07,0,255.015,394.979,20.763,0.198,0.96,-0.21,0
321,756,44,3,322,229.19802758,-0.1840293,259.845,3862.577,21.915,0.146,0.56,0.07,0,255.518,3867.53,20.81,0.025,0.89,-0.04,0,258.394,3856.966,20.57,0.039,1.23,0.02,0,256.387,3859.71,20.341,0.048,1.1,0.08,0,254.839,3864.674,20.455,0.157,0.97,0.42,0
322,756,44,3,323,228.89781402,-0.18397292,9999.99,9999.99,99.999,9.999,9.99,9.99,9,257.144,1138.058,22.911,0.132,0.9,0.11,0,259.484,1127.316,21.388,0.082,1.37,0.66,0,257.138,1130.559,20.565,0.067,1.26,0.59,0,256.147,1135.082,20.325,0.183,1.33,1.16,0
323,756,44,3,324,228.94498846,-0.18391441,9999.99,9999.99,99.999,9.999,9.99,9.99,9,257.502,1566.957,22.639,0.141,1.22,1.34,0,259.925,1556.243,21.015,0.084,1.88,0.95,0,257.633,1559.408,20.26,0.081,1.99,1.0,0,256.554,1564.0,19.8,0.096,1.06,0.54,0
324,756,44,3,325,228.9892279,-0.1838706,9999.99,9999.99,99.999,9.999,9.99,9.99,9,257.736,1969.171,22.614,0.113,1.01,-0.4,0,260.238,1958.484,22.346,0.126,0.92,-0.19,0,257.996,1961.575,22.424,0.251,0.94,0.24,0,256.835,1966.232,20.99,0.247,0.96,0.03,0
325,756,44,3,326,229.09766652,-0.18380451,262.114,2950.121,22.649,0.314,0.61,2.93,0,257.934,2955.071,21.466,0.113,2.56,1.72,0,260.63,2944.447,21.013,0.109,2.4,1.3,0,258.511,2947.358,20.87,0.112,1.67,1.25,0,257.149,2952.175,20.489,0.173,1.04,0.47,0
326,756,44,3,327,228.88646043,-0.18374335,9999.99,9999.99,99.999,9.999,9.99,9.99,9,259.274,1034.834,23.133,0.182,1.03,1.31,0,261.592,1024.085,21.522,0.076,1.14,0.39,0,259.235,1027.347,20.809,0.072,1.12,0.76,0,258.265,1031.853,20.363,0.21,1.47,1.45,0
327,756,44,3,328,229.22346564,-0.18363908,9999.99,9999.99,99.999,9.999,9.99,9.99,9,258.971,4098.807,23.082,0.169,0.99,-0.1,0,261.891,4088.258,21.617,0.085,1.18,0.31,0,259.914,4090.96,19.862,0.029,0.93,-0.07,0,258.319,4095.96,18.91,0.044,1.01,0.19,0
328,756,44,3,329,229.07397168,-0.18343769,265.499,2734.692,22.368,0.197,0.5,-0.14,0,261.357,2739.642,19.93,0.016,0.93,-0.01,0,264.009,2729.005,18.845,0.012,0.93,-0.02,0,261.863,2731.955,18.442,0.015,1.06,0.08,0,260.546,2736.736,18.237,0.031,1.11,0.08,0
329,756,44,3,330,229.09484206,-0.18339938,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,264.317,2918.766,23.307,0.299,0.86,-0.81,0,262.195,2921.681,21.129,0.064,0.77,0.03,0,260.839,2926.493,20.084,0.093,0.81,0.01,0
330,756,44,3,331,228.94789772,-0.18342949,265.86,1588.462,21.801,0.131,0.54,0.02,0,261.9,1593.408,20.895,0.034,1.14,-0.02,0,264.326,1582.695,20.574,0.031,0.95,-0.09,0,262.039,1585.856,20.44,0.043,0.91,-0.16,0,260.955,1590.452,20.658,0.199,1.06,-0.99,0
331,756,44,3,332,229.00114582,-0.18327748,9999.99,9999.99,99.999,9.999,9.99,9.99,9,263.084,2077.526,22.492,0.113,1.1,0.5,0,265.605,2066.846,21.918,0.097,1.01,-0.15,0,263.378,2069.918,21.657,0.126,0.95,-0.16,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
332,756,44,3,333,229.09793081,-0.18324609,9999.99,9999.99,99.999,9.999,9.99,9.99,9,263.01,2957.473,22.569,0.181,1.68,1.88,0,265.704,2946.85,21.532,0.11,1.59,1.02,0,263.586,2949.761,20.921,0.081,1.16,0.49,0,262.224,2954.577,20.6,0.266,1.45,0.17,0
333,756,44,3,334,228.83821828,-0.18329764,267.306,591.285,22.667,0.317,0.58,-0.12,0,263.505,596.228,21.875,0.072,1.17,0.69,0,265.735,585.45,21.239,0.068,1.29,0.66,0,263.324,588.793,21.105,0.084,0.99,0.18,0,262.443,593.228,20.604,0.218,1.21,0.47,0
334,756,44,3,335,229.02844182,-0.1830361,269.251,2320.747,21.391,0.094,0.57,0.2,0,265.177,2325.695,20.367,0.023,1.11,0.05,0,267.746,2315.031,19.874,0.024,1.18,0.03,0,265.55,2318.058,19.649,0.024,0.9,0.0,0,264.317,2322.771,19.515,0.068,0.96,0.08,0
335,756,44,3,336,229.08965056,-0.18278094,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,269.947,2871.563,22.767,0.213,1.04,-0.8,0,267.822,2874.488,21.187,0.087,0.98,0.13,0,266.475,2879.291,20.41,0.159,1.04,-0.16,0
336,756,44,3,337,228.90267955,-0.18257963,273.682,1177.349,22.006,0.167,0.57,0.26,0,269.794,1182.294,20.713,0.023,0.9,0.02,0,272.136,1171.555,20.117,0.024,1.0,-0.08,0,269.8,1174.791,19.85,0.029,0.96,0.05,0,268.8,1179.319,19.752,0.103,1.22,0.37,0
337,756,44,3,338,228.86939831,-0.18249885,9999.99,9999.99,99.999,9.999,9.99,9.99,9,270.653,879.708,22.034,0.078,1.14,-0.17,0,272.934,868.95,21.608,0.063,0.88,0.31,0,270.561,872.241,21.603,0.127,0.98,-0.19,0,269.623,876.721,21.238,0.381,1.18,0.91,0
338,756,44,3,339,229.03416146,-0.18245431,274.522,2372.748,21.207,0.083,0.59,0.59,0,270.445,2377.697,20.432,0.07,3.19,1.34,0,273.022,2367.036,19.913,0.079,3.72,1.26,0,270.834,2370.053,19.775,0.082,2.85,1.2,0,269.591,2374.774,19.626,0.102,1.3,0.86,0
339,756,44,3,340,229.03802052,-0.18237316,9999.99,9999.99,99.999,9.999,9.99,9.99,9,271.17,2412.782,22.27,0.086,1.04,-0.03,0,273.752,2402.124,21.824,0.076,0.86,-0.04,0,271.569,2405.135,21.648,0.138,1.04,-0.15,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
340,756,44,3,341,229.03856758,-0.18234212,9999.99,9999.99,99.999,9.999,9.99,9.99,9,271.45,2417.756,22.1,0.054,0.72,-0.16,0,274.033,2407.098,21.476,0.07,1.06,0.15,0,271.851,2410.108,21.363,0.097,0.95,0.26,0,270.599,2414.835,20.962,0.29,1.16,-0.9,0
341,756,44,3,342,229.0101447,-0.18230952,9999.99,9999.99,99.999,9.999,9.99,9.99,9,271.852,2159.342,22.061,0.062,0.88,0.48,0,274.384,2148.667,21.829,0.094,1.06,0.14,0,272.17,2151.724,21.611,0.111,0.88,0.41,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
342,756,44,3,343,228.99641494,-0.18206582,278.137,2029.566,21.71,0.135,0.61,0.54,0,274.118,2034.514,20.834,0.027,0.96,0.1,0,276.625,2023.831,20.487,0.033,1.07,-0.02,0,274.396,2026.911,20.361,0.04,0.9,0.23,0,273.223,2031.576,20.076,0.108,0.96,-0.11,0
343,756,44,3,344,229.0582563,-0.18194247,279.117,2591.811,22.12,0.199,0.63,1.18,0,275.01,2596.761,20.712,0.117,4.36,1.99,0,277.627,2586.115,20.123,0.118,4.78,1.65,0,275.468,2589.092,19.9,0.131,4.14,1.66,0,274.18,2593.848,19.825,0.131,1.4,1.21,0
344,756,44,3,345,229.22495712,-0.18185685,279.517,4107.411,20.905,0.068,0.6,0.3,0,275.169,4112.366,19.97,0.027,1.61,0.14,0,278.084,4101.819,19.696,0.023,1.21,0.07,0,276.113,4104.519,19.582,0.052,2.04,0.27,0,274.516,4109.519,19.581,0.078,1.04,0.37,0
345,756,44,3,346,228.8501813,-0.18191167,9999.99,9999.99,99.999,9.999,9.99,9.99,9,276.063,704.992,21.721,0.054,0.98,0.51,0,278.307,694.222,20.539,0.051,1.64,0.62,0,275.914,697.546,20.044,0.054,1.53,0.64,0,275.012,701.996,19.756,0.088,1.03,0.76,0
346,756,44,3,347,228.81205106,-0.18180286,9999.99,9999.99,99.999,9.999,9.99,9.99,9,277.193,358.32,23.42,0.216,0.92,0.81,0,279.369,347.528,21.836,0.115,1.33,1.03,0,276.933,350.915,21.021,0.107,1.38,0.73,0,276.102,355.309,20.269,0.166,1.26,1.08,0
