,Run,Rerun,CamCol,DAOPHOTID,ra,dec,x_u,y_u,u,uErr,chi_u,sharp_u,flag_u,x_g,y_g,g,gErr,chi_g,sharp_g,flag_g,x_r,y_r,r,rErr,chi_r,sharp_r,flag_r,x_i,y_i,i,iErr,chi_i,sharp_i,flag_i,x_z,y_z,z,zErr,chi_z,sharp_z,flag_z
0,5390,40,5,3205,198.92074879,17.71100364,9999.99,9999.99,99.999,9.999,9.99,9.99,9,651.781,4.707,21.081,0.035,1.05,-0.07,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,651.197,1.213,20.017,0.155,1.3,-0.11,0.0
1,5390,40,5,81,198.92252961,17.64524149,55.528,59.717,21.408,0.072,0.39,0.22,0,56.631,63.323,18.946,0.023,1.71,-0.09,0,55.312,53.055,17.63,0.02,2.16,-0.01,0,56.741,55.684,16.872,0.045,2.77,0.04,0,56.106,59.843,16.493,0.022,1.2,-0.01,0.0
2,5390,40,5,1870,198.92391938,17.6943661,9999.99,9999.99,99.999,9.999,9.99,9.99,9,502.89,43.04,22.774,0.124,1.07,-0.16,0,501.323,32.743,21.537,0.061,0.94,0.1,0,502.879,35.39,21.07,0.079,0.77,-0.09,0,502.321,39.549,20.773,0.18,0.93,0.21,0.0
3,5390,40,5,1296,198.92473234,17.68487139,416.126,52.748,21.992,0.184,0.6,0.04,0,417.29,56.309,21.384,0.048,1.18,0.3,0,415.77,46.018,20.74,0.045,1.24,0.3,0,417.302,48.661,20.645,0.082,1.09,0.37,0,416.729,52.82,20.119,0.127,1.1,0.14,0.0
4,5390,40,5,1634,198.92477685,17.69067993,468.823,49.318,21.809,0.166,0.65,0.52,0,469.995,52.873,19.825,0.092,5.14,1.03,0,468.447,42.578,18.863,0.078,5.87,1.27,0,469.994,45.223,18.484,0.094,4.06,0.5,0,469.43,49.382,18.265,0.096,3.0,0.58,0.0
5,5390,40,5,3626,198.92525126,17.71555924,9999.99,9999.99,99.999,9.999,9.99,9.99,9,695.964,40.594,22.791,0.129,1.09,0.21,0,694.29,30.286,21.389,0.075,1.28,-0.01,0,695.901,32.94,20.186,0.045,0.85,0.03,0,695.376,37.098,19.645,0.066,0.88,-0.05,0.0
6,5390,40,5,482,198.9259511,17.66493467,236.15,76.364,21.43,0.107,0.57,-0.6,0,237.281,79.949,20.118,0.03,1.38,0.21,0,235.86,69.669,19.465,0.019,1.08,0.01,0,237.343,72.305,19.197,0.048,1.55,0.06,0,236.739,76.463,19.085,0.054,1.06,-0.06,0.0
7,5390,40,5,6634,198.92628416,17.77882224,1269.221,4.401,17.803,0.014,0.87,-0.02,0,1270.53,7.852,16.469,0.016,1.98,-0.01,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1270.312,0.185,15.635,0.018,1.1,0.03,0,1269.885,4.344,15.771,0.031,2.01,-0.03,0.0
8,5390,40,5,344,198.92712041,17.65939741,186.695,90.101,21.123,0.075,0.5,-0.06,0,187.817,93.693,19.994,0.023,1.2,0.01,0,186.423,83.415,19.525,0.024,1.35,0.06,0,187.892,86.05,19.339,0.041,1.24,0.15,0,187.28,90.208,19.286,0.052,0.85,-0.06,0.0
9,5390,40,5,6807,198.92764031,17.79163057,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1387.578,11.081,22.561,0.123,1.24,0.65,0,1385.521,0.729,20.788,0.114,1.47,0.44,0,1387.328,3.411,19.807,0.067,1.58,0.33,0,1386.921,7.569,19.41,0.068,1.04,0.31,0.0
10,5390,40,5,440,198.92886054,17.66331172,223.267,102.567,20.664,0.069,0.67,-0.07,0,224.395,106.155,19.694,0.017,0.98,-0.05,0,222.979,95.875,19.25,0.017,1.08,-0.04,0,224.459,98.511,19.046,0.038,1.32,0.04,0,223.854,102.669,19.073,0.052,1.03,0.08,0.0
11,5390,40,5,5795,198.92929041,17.74679318,980.603,51.411,21.507,0.126,0.65,0.17,0,981.861,54.902,20.691,0.03,1.09,-0.12,0,980.027,44.575,20.47,0.036,1.16,-0.01,0,981.721,47.241,20.348,0.05,0.82,-0.02,0,981.245,51.399,20.402,0.164,1.18,0.01,0.0
12,5390,40,5,7139,198.93159377,17.85466531,1960.088,0.262,19.94,0.065,0.72,0.19,0,1961.513,3.628,18.274,0.012,1.06,-0.02,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1960.8,0.103,16.826,0.037,1.26,0.0,0.0
13,5390,40,5,94,198.93298023,17.64531273,62.74,149.973,22.669,0.262,0.46,-0.69,0,63.837,153.584,23.23,0.181,1.04,-0.82,0,62.508,143.313,22.086,0.089,0.87,-0.38,0,63.946,145.944,21.41,0.091,0.67,-0.03,0,63.312,150.1,20.707,0.186,1.01,-0.14,0.0
14,5390,40,5,6933,198.93358903,17.80377995,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1501.505,54.424,22.884,0.115,0.89,-0.24,0,1499.381,44.064,21.53,0.075,1.11,0.1,0,1501.224,46.751,20.983,0.07,0.68,0.01,0,1500.837,50.908,20.343,0.128,0.94,-0.09,0.0
15,5390,40,5,6662,198.93401788,17.77965721,1281.668,70.595,22.592,0.291,0.57,0.06,0,1282.974,74.05,19.899,0.031,1.64,-0.1,0,1280.972,63.703,18.465,0.019,1.68,0.04,0,1282.753,66.382,17.039,0.044,2.73,0.03,0,1282.329,70.539,16.298,0.025,1.5,0.0,0.0
16,5390,40,5,4981,198.93448613,17.73190603,9999.99,9999.99,99.999,9.999,9.99,9.99,9,850.063,109.59,22.218,0.089,1.18,0.27,0,848.299,99.271,21.352,0.07,1.24,0.13,0,849.959,101.933,21.163,0.103,0.92,0.14,0,849.46,106.089,20.613,0.153,0.92,0.0,0.0
17,5390,40,5,2264,198.93466913,17.69913343,551.703,129.218,21.089,0.08,0.56,-0.43,0,552.882,132.766,20.16,0.024,1.18,-0.02,0,551.282,122.465,19.943,0.023,1.05,0.04,0,552.859,125.116,19.885,0.043,0.95,0.05,0,552.309,129.272,19.952,0.104,1.09,0.03,0.0
18,5390,40,5,6717,198.93669777,17.78356538,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1320.11,94.61,22.308,0.108,1.33,0.9,0,1318.085,84.261,21.215,0.099,1.91,1.0,0,1319.879,86.942,20.918,0.109,1.05,0.52,0,1319.461,91.098,20.776,0.244,1.22,1.12,0.0
19,5390,40,5,377,198.93768286,17.66000927,198.881,180.96,21.715,0.125,0.52,-0.1,0,199.998,184.556,20.955,0.031,0.98,-0.01,0,198.591,174.276,20.762,0.045,1.23,0.0,0,200.07,176.913,20.529,0.046,0.68,0.06,0,199.46,181.069,20.749,0.166,0.88,-0.12,0.0
20,5390,40,5,2941,198.93829185,17.70684599,9999.99,9999.99,99.999,9.999,9.99,9.99,9,625.117,158.98,22.908,0.135,1.03,-0.26,0,623.475,148.674,21.652,0.065,0.91,0.14,0,625.074,151.328,20.93,0.068,0.74,0.04,0,624.537,155.483,20.818,0.21,1.03,0.39,0.0
21,5390,40,5,808,198.9383197,17.67337401,9999.99,9999.99,99.999,9.999,9.99,9.99,9,321.566,181.264,22.088,0.071,1.05,0.05,0,320.092,170.977,20.795,0.031,0.83,-0.07,0,321.605,173.618,20.133,0.046,0.9,0.04,0,321.016,177.774,19.843,0.107,1.22,-0.14,0.0
22,5390,40,5,4934,198.93843051,17.73102908,843.359,140.723,22.121,0.172,0.5,0.49,0,844.586,144.237,21.272,0.045,1.13,-0.05,0,842.823,133.917,21.021,0.05,1.1,0.2,0,844.484,136.579,20.839,0.064,0.74,-0.07,0,843.985,140.734,20.585,0.213,1.31,0.44,0.0
23,5390,40,5,4526,198.9386638,17.72596195,797.543,146.074,20.825,0.074,0.67,0.27,0,798.763,149.593,18.259,0.02,1.81,-0.09,0,797.025,139.276,16.854,0.018,2.24,-0.01,0,798.673,141.937,16.249,0.037,2.46,0.02,0,798.166,146.092,15.956,0.025,1.56,-0.03,0.0
24,5390,40,5,5017,198.93885511,17.73214314,9999.99,9999.99,99.999,9.999,9.99,9.99,9,854.96,147.169,22.666,0.12,1.12,-0.19,0,853.191,136.849,21.292,0.065,1.2,0.06,0,854.855,139.512,20.552,0.054,0.78,-0.2,0,854.357,143.667,20.209,0.108,0.91,0.0,0.0
25,5390,40,5,5345,198.94000602,17.73738653,902.017,150.145,22.873,0.346,0.51,1.3,0,903.253,153.651,22.089,0.114,1.67,1.16,0,901.457,143.328,21.028,0.073,1.64,0.82,0,903.135,145.993,20.635,0.073,0.98,0.25,0,902.646,150.148,20.447,0.147,1.02,0.71,0.0
26,5390,40,5,6210,198.94040951,17.75751656,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1086.135,143.855,22.323,0.085,1.05,-0.08,0,1084.237,133.52,21.068,0.046,0.95,-0.17,0,1085.967,136.192,19.675,0.035,0.91,0.06,0,1085.51,140.347,18.978,0.048,1.02,0.07,0.0
27,5390,40,5,7094,198.94051579,17.8357135,1793.996,89.74,18.088,0.026,1.35,0.02,0,1795.386,93.131,16.853,0.028,3.26,-0.01,0,1793.097,82.752,16.345,0.024,3.37,-0.02,0,1795.026,85.452,16.137,0.033,2.23,-0.06,0,1794.691,89.608,16.051,0.028,1.79,-0.03,0.0
28,5390,40,5,7040,198.94238673,17.82123391,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1665.299,118.849,20.794,0.031,1.06,-0.01,0,1663.08,108.478,19.445,0.015,0.89,-0.05,0,1664.974,111.173,18.807,0.04,1.54,0.01,0,1664.616,115.328,18.503,0.029,0.8,-0.06,0.0
29,5390,40,5,6932,198.94248832,17.80305281,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1500.5,131.738,21.379,0.051,1.25,-0.01,0,1498.372,121.377,19.986,0.023,1.03,-0.05,0,1500.22,124.066,18.861,0.027,1.0,0.0,0,1499.833,128.221,18.261,0.035,1.09,-0.02,0.0
30,5390,40,5,6663,198.94584347,17.77884156,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1283.007,176.7,22.261,0.085,1.09,0.34,0,1280.998,166.352,21.274,0.057,1.04,0.09,0,1282.786,169.033,20.72,0.072,0.87,0.27,0,1282.363,173.186,20.546,0.158,0.98,-0.1,0.0
31,5390,40,5,7019,198.94623752,17.81704417,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1629.73,154.861,22.52,0.103,1.09,0.09,0,1627.529,144.492,21.243,0.048,0.88,-0.18,0,1629.415,147.186,20.707,0.055,0.67,0.01,0,1629.051,151.34,20.299,0.124,0.94,-0.2,0.0
32,5390,40,5,6838,198.94692613,17.79308768,1411.591,173.193,22.56,0.38,0.76,1.2,0,1412.91,176.637,20.949,0.125,3.98,1.24,0,1410.828,166.281,19.327,0.108,6.69,1.65,0,1412.654,168.967,18.856,0.11,4.21,0.58,0,1412.253,173.121,18.617,0.118,3.09,0.74,0.0
33,5390,40,5,3013,198.94716714,17.70702416,631.129,231.985,21.011,0.082,0.64,0.15,0,632.314,235.53,18.816,0.023,1.77,-0.06,0,630.663,225.222,17.828,0.016,1.65,0.0,0,632.269,227.878,17.466,0.025,1.42,0.0,0,631.734,232.031,17.267,0.023,1.04,0.0,0.0
34,5390,40,5,2795,198.94743565,17.70439876,9999.99,9999.99,99.999,9.999,9.99,9.99,9,608.668,239.581,22.377,0.096,1.14,0.03,0,607.03,229.274,21.942,0.083,0.92,-0.08,0,608.63,231.929,21.794,0.121,0.63,0.16,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9.0
35,5390,40,5,6726,198.94749764,17.78321904,1322.452,184.636,21.92,0.132,0.47,0.34,0,1323.756,188.092,21.504,0.056,1.14,0.59,0,1321.723,177.741,21.021,0.055,1.22,0.4,0,1323.524,180.424,21.134,0.085,0.75,0.25,0,1323.107,184.577,20.751,0.211,1.07,0.77,0.0
36,5390,40,5,147,198.94844527,17.64724777,90.001,282.332,18.795,0.021,0.77,-0.03,0,91.091,285.947,17.023,0.021,2.41,0.01,0,89.738,275.673,16.32,0.014,1.92,0.03,0,91.193,278.307,16.046,0.027,1.85,0.0,0,90.565,282.46,15.879,0.016,1.0,0.0,0.0
37,5390,40,5,6719,198.94997602,17.78275542,1319.808,206.34,22.064,0.181,0.57,-0.15,0,1321.109,209.798,21.078,0.04,1.17,0.07,0,1319.076,199.447,20.582,0.043,1.27,0.05,0,1320.878,202.13,20.315,0.05,0.85,-0.03,0,1320.461,206.282,20.413,0.164,1.09,0.36,0.0
38,5390,40,5,4215,198.9506524,17.72104018,9999.99,9999.99,99.999,9.999,9.99,9.99,9,761.652,256.39,23.749,0.25,0.86,-0.53,0,759.928,246.074,21.921,0.109,1.2,0.8,0,761.573,248.735,20.876,0.075,0.8,0.14,0,761.06,252.887,20.717,0.198,1.09,-0.16,0.0
39,5390,40,5,3339,198.95102166,17.7104804,664.903,263.004,22.631,0.29,0.54,-0.37,0,666.091,266.547,21.856,0.067,1.16,-0.1,0,664.419,256.236,21.518,0.065,1.01,-0.03,0,666.037,258.894,21.545,0.106,0.69,-0.07,0,665.508,263.046,21.356,0.343,1.01,-0.52,0.0
40,5390,40,5,1195,198.95174055,17.6810968,398.88,288.576,15.627,0.006,0.68,0.0,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,399.465,288.658,13.107,0.007,0.6,-0.01,0.0
41,5390,40,5,7009,198.95224445,17.8147215,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1612.445,208.255,23.627,0.214,0.84,-0.28,0,1610.25,197.886,21.9,0.103,1.12,-0.01,0,1612.135,200.581,20.697,0.056,0.69,-0.05,0,1611.768,204.733,19.957,0.094,0.94,0.05,0.0
42,5390,40,5,6935,198.95236228,17.80262362,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1502.814,217.271,22.662,0.119,1.11,0.06,0,1500.679,206.908,21.326,0.062,1.09,-0.18,0,1502.533,209.599,20.159,0.043,0.8,-0.06,0,1502.148,213.751,19.544,0.075,1.06,0.03,0.0
43,5390,40,5,3103,198.95328785,17.7075226,639.505,284.526,22.513,0.253,0.53,-0.6,0,640.686,288.073,21.821,0.059,1.06,-0.27,0,639.027,277.764,21.543,0.083,1.25,0.25,0,640.64,280.421,21.217,0.095,0.82,0.08,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9.0
44,5390,40,5,2735,198.95386453,17.70335938,9999.99,9999.99,99.999,9.999,9.99,9.99,9,603.285,295.801,22.047,0.052,0.78,0.05,0,601.646,285.494,21.006,0.039,0.89,-0.07,0,603.248,288.149,20.637,0.072,0.9,0.02,0,602.709,292.301,20.3,0.126,1.0,0.15,0.0
45,5390,40,5,2496,198.95390334,17.70057861,576.915,294.415,22.162,0.233,0.67,1.48,0,578.085,297.971,20.847,0.151,5.11,1.64,0,576.461,287.665,20.331,0.131,4.79,1.89,0,578.056,290.319,20.268,0.142,2.56,0.67,0,577.512,294.471,20.225,0.15,1.26,0.82,0.0
46,5390,40,5,2110,198.95423253,17.69556796,531.682,300.558,22.757,0.296,0.47,-0.19,0,532.845,304.12,20.948,0.049,1.55,-0.06,0,531.245,293.816,19.941,0.024,1.07,0.1,0,532.827,296.47,19.492,0.033,0.94,0.06,0,532.276,300.621,19.35,0.059,0.98,-0.05,0.0
47,5390,40,5,6750,198.95455655,17.78510671,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1345.317,247.795,23.273,0.202,1.1,0.58,0,1343.269,237.442,21.478,0.087,1.36,0.83,0,1345.08,240.127,20.742,0.106,1.29,0.23,0,1344.668,244.278,20.513,0.165,1.05,0.31,0.0
48,5390,40,5,1790,198.9552297,17.69100475,490.93,312.175,22.655,0.338,0.61,2.17,0,492.085,315.743,21.355,0.197,4.89,2.07,0,490.507,305.442,20.119,0.165,6.83,2.35,0,492.079,308.094,19.76,0.167,4.14,0.85,0,491.52,312.245,19.441,0.177,2.76,1.01,0.0
49,5390,40,5,461,198.95525465,17.66229074,9999.99,9999.99,99.999,9.999,9.99,9.99,9,231.728,334.882,21.804,0.059,1.08,0.19,0,230.294,324.598,21.401,0.047,0.81,-0.2,0,231.792,327.239,21.34,0.104,0.82,0.01,0,231.189,331.39,21.071,0.227,0.89,0.06,0.0
50,5390,40,5,5965,198.95570813,17.74920513,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1020.354,281.462,22.381,0.088,1.0,-0.04,0,1018.483,271.129,22.015,0.093,0.94,0.1,0,1020.204,273.801,21.756,0.154,0.79,-0.11,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9.0
51,5390,40,5,1147,198.9563824,17.67957843,388.05,329.653,22.825,0.341,0.52,-0.08,0,389.186,333.235,21.98,0.064,1.03,0.13,0,387.664,322.94,21.678,0.072,0.96,0.3,0,389.208,325.588,21.419,0.122,0.89,0.16,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9.0
52,5390,40,5,6417,198.95662937,17.76399793,1153.867,276.162,22.37,0.272,0.65,-0.68,0,1155.136,279.645,21.886,0.066,1.13,-0.18,0,1153.191,269.303,21.605,0.073,1.04,0.35,0,1154.95,271.981,21.541,0.142,0.89,0.22,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9.0
53,5390,40,5,6131,198.95664352,17.75417211,1064.751,282.765,21.567,0.119,0.59,0.47,0,1066.004,286.259,20.657,0.028,1.04,0.06,0,1064.108,275.923,20.415,0.036,1.24,-0.06,0,1065.842,278.597,20.373,0.055,0.88,-0.09,0,1065.382,282.748,20.279,0.164,1.31,-0.14,0.0
54,5390,40,5,5650,198.95762153,17.74185288,9999.99,9999.99,99.999,9.999,9.99,9.99,9,954.855,302.844,22.605,0.124,1.21,0.23,0,953.02,292.514,21.201,0.089,1.72,0.97,0,954.723,295.184,20.748,0.079,0.98,0.34,0,954.244,299.335,20.384,0.153,1.11,0.49,0.0
55,5390,40,5,7018,198.95819897,17.81605535,1626.934,255.357,20.275,0.044,0.58,0.09,0,1628.283,258.78,18.522,0.029,2.47,0.01,0,1626.076,248.408,17.825,0.023,2.44,0.04,0,1627.969,251.105,17.559,0.027,1.53,-0.01,0,1627.606,255.256,17.423,0.024,1.07,-0.04,0.0
56,5390,40,5,4404,198.958474,17.72277481,9999.99,9999.99,99.999,9.999,9.99,9.99,9,782.312,322.805,22.911,0.139,1.05,-0.33,0,780.571,312.486,22.314,0.14,1.1,-0.18,0,782.227,315.149,21.424,0.104,0.74,0.07,0,781.718,319.299,21.039,0.221,0.9,0.33,0.0
57,5390,40,5,2673,198.95883637,17.70229308,595.572,335.897,21.188,0.086,0.58,-0.23,0,596.742,339.454,20.439,0.026,1.07,-0.05,0,595.104,329.146,20.211,0.023,0.92,-0.14,0,596.707,331.802,20.091,0.039,0.79,0.07,0,596.167,335.952,20.06,0.116,1.12,0.22,0.0
58,5390,40,5,1099,198.95986598,17.67832199,9999.99,9999.99,99.999,9.999,9.99,9.99,9,379.984,364.16,23.185,0.167,0.97,0.83,0,378.466,353.865,21.933,0.112,1.23,0.58,0,380.009,356.513,20.628,0.057,0.78,0.14,0,379.431,360.663,20.432,0.175,1.23,0.25,0.0
59,5390,40,5,2889,198.96033757,17.70474244,618.731,347.251,19.102,0.023,0.74,0.03,0,619.904,350.805,17.469,0.016,1.73,0.0,0,618.253,340.496,16.844,0.012,1.51,-0.01,0,619.863,343.153,16.625,0.026,1.67,0.0,0,619.327,347.303,16.528,0.021,1.17,0.01,0.0
60,5390,40,5,1421,198.96039427,17.68451475,9999.99,9999.99,99.999,9.999,9.99,9.99,9,436.477,364.64,23.492,0.3,1.35,1.49,0,434.926,354.342,21.593,0.074,1.09,0.33,0,436.485,356.992,20.771,0.084,1.05,0.47,0,435.917,361.141,20.493,0.191,1.27,0.56,0.0
61,5390,40,5,6665,198.96095353,17.77783197,1282.067,304.372,22.404,0.318,0.74,1.89,0,1283.354,307.841,20.793,0.143,4.98,1.36,0,1281.336,297.49,19.8,0.116,5.74,1.63,0,1283.134,300.174,19.468,0.122,3.53,0.58,0,1282.711,304.324,19.155,0.132,2.47,0.68,0.0
62,5390,40,5,6555,198.96109086,17.7711415,1221.472,309.973,22.338,0.276,0.68,0.09,0,1222.749,313.45,20.957,0.052,1.62,0.58,0,1220.764,303.103,19.825,0.039,1.88,0.52,0,1222.545,305.784,19.418,0.041,1.2,0.15,0,1222.112,309.934,19.118,0.064,1.2,0.38,0.0
63,5390,40,5,6987,198.96111419,17.80952131,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1570.869,288.27,22.047,0.068,1.04,-0.07,0,1568.692,277.901,20.846,0.042,1.06,0.07,0,1570.57,280.596,20.292,0.044,0.75,-0.03,0,1570.197,284.746,19.949,0.101,1.03,0.32,0.0
64,5390,40,5,6772,198.96120108,17.7863261,1359.258,300.903,22.561,0.309,0.62,0.32,0,1360.559,304.362,19.83,0.034,1.89,-0.04,0,1358.498,294.006,18.515,0.02,1.65,0.07,0,1360.317,296.693,17.862,0.029,1.5,0.0,0,1359.908,300.843,17.509,0.033,1.41,0.06,0.0
65,5390,40,5,1700,198.96127455,17.6891906,9999.99,9999.99,99.999,9.999,9.99,9.99,9,479.437,369.161,22.302,0.109,1.36,0.86,0,477.862,358.86,21.345,0.089,1.57,0.98,0,479.434,361.512,21.06,0.133,1.32,0.79,0,478.874,365.662,20.936,0.276,1.24,0.17,0.0
66,5390,40,5,919,198.9613501,17.67452442,345.358,375.896,22.124,0.182,0.53,0.45,0,346.483,379.486,21.345,0.038,0.95,-0.15,0,344.982,369.193,21.1,0.049,1.06,0.01,0,346.516,371.84,21.078,0.069,0.67,0.08,0,345.933,375.989,21.064,0.233,0.92,0.16,0.0
67,5390,40,5,17,198.96183497,17.63762662,11.257,404.352,21.65,0.111,0.49,-0.09,0,12.325,407.985,20.871,0.026,0.87,0.02,0,11.008,397.713,20.611,0.037,1.13,-0.12,0,12.449,400.347,20.471,0.043,0.67,0.08,0,11.808,404.496,20.461,0.147,0.99,0.13,0.0
68,5390,40,5,37,198.96184642,17.63952958,9999.99,9999.99,99.999,9.999,9.99,9.99,9,29.576,406.831,22.922,0.14,1.08,0.58,0,28.249,396.558,21.507,0.113,1.75,1.12,0,29.695,399.192,20.785,0.086,0.95,0.44,0,29.058,403.341,20.3,0.148,1.14,0.47,0.0
69,5390,40,5,664,198.96280328,17.66805768,287.649,392.706,21.53,0.094,0.46,0.0,0,288.763,396.304,20.51,0.037,1.5,0.31,0,287.293,386.015,20.284,0.043,1.59,0.5,0,288.812,388.66,20.213,0.058,1.08,0.26,0,288.219,392.809,20.205,0.119,1.02,0.26,0.0
70,5390,40,5,59,198.96368067,17.641164,44.468,417.976,21.996,0.192,0.63,0.76,0,45.54,421.606,21.096,0.132,3.89,1.52,0,44.204,411.331,20.539,0.117,3.75,1.59,0,45.655,413.967,20.37,0.135,2.26,0.73,0,45.02,418.116,20.179,0.192,1.53,0.95,0.0
71,5390,40,5,6659,198.96374019,17.77721997,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1279.557,332.308,22.708,0.107,0.92,0.48,0,1277.539,321.957,22.01,0.096,0.96,-0.05,0,1279.337,324.641,21.822,0.19,0.91,-0.02,0,1278.914,328.79,21.357,0.297,0.85,-0.33,0.0
72,5390,40,5,7145,198.96439772,17.85487882,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1984.064,286.599,23.929,0.354,1.02,0.07,0,1981.657,276.204,22.241,0.132,1.08,-0.47,0,1983.654,278.916,20.749,0.079,0.91,0.16,0,1983.352,283.066,19.874,0.09,0.94,0.07,0.0
73,5390,40,5,7159,198.96507815,17.86177323,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2044.506,277.509,20.537,0.07,2.2,0.85,0,2046.521,280.223,19.914,0.075,1.46,0.4,0,2046.229,284.372,20.122,0.209,1.76,-0.17,0.0
74,5390,40,5,27,198.96516872,17.63849312,21.207,432.59,21.756,0.143,0.58,0.23,0,22.274,436.224,21.336,0.049,1.25,0.21,0,20.95,425.95,21.015,0.046,1.05,0.13,0,22.395,428.585,21.004,0.072,0.75,0.21,0,21.757,432.733,21.223,0.285,0.93,0.5,0.0
75,5390,40,5,6951,198.96573145,17.80354591,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1519.587,332.086,22.063,0.073,1.08,0.05,0,1517.436,321.72,21.517,0.06,0.89,-0.36,0,1519.303,324.414,21.387,0.1,0.7,-0.12,0,1518.921,328.562,21.525,0.362,0.87,-0.09,0.0
76,5390,40,5,299,198.96579751,17.65461285,167.671,427.422,21.762,0.136,0.52,0.0,0,168.763,431.038,20.803,0.033,1.13,0.09,0,167.357,420.755,20.567,0.034,1.05,0.02,0,168.844,423.396,20.535,0.045,0.67,-0.03,0,168.231,427.544,20.309,0.134,1.04,-0.07,0.0
77,5390,40,5,368,198.96591178,17.65760004,194.816,426.444,20.323,0.062,0.84,0.52,0,195.913,430.056,19.698,0.075,4.32,1.04,0,194.492,419.772,19.391,0.07,4.22,1.21,0,195.987,422.413,19.246,0.089,2.83,0.64,0,195.378,426.562,19.486,0.106,1.58,0.51,0.0
78,5390,40,5,2290,198.96592702,17.69722072,554.039,400.489,21.839,0.176,0.67,1.13,0,555.198,404.055,20.748,0.115,4.12,1.26,0,553.579,393.748,19.852,0.1,4.83,1.56,0,555.175,396.404,19.557,0.107,2.96,0.64,0,554.627,400.552,19.205,0.088,1.63,0.51,0.0
79,5390,40,5,7144,198.9663662,17.85473387,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1983.988,303.685,22.679,0.108,1.0,0.03,0,1981.58,293.29,21.252,0.058,1.07,0.05,0,1983.578,296.002,19.977,0.04,0.84,0.01,0,1983.276,300.151,19.36,0.074,1.16,0.1,0.0
80,5390,40,5,7096,198.96644287,17.83502196,1804.036,313.991,21.365,0.104,0.57,-0.19,0,1805.41,317.395,20.266,0.028,1.25,0.06,0,1803.1,307.012,19.995,0.031,1.37,-0.05,0,1805.048,309.717,19.863,0.048,1.05,0.01,0,1804.715,313.865,19.927,0.089,0.91,-0.16,0.0
81,5390,40,5,78,198.96665303,17.64209498,54.776,443.047,22.735,0.303,0.49,0.52,0,55.848,446.677,21.468,0.126,2.93,1.31,0,54.504,436.402,20.557,0.09,2.84,1.32,0,55.96,439.038,20.206,0.108,2.03,0.58,0,55.327,443.186,19.883,0.13,1.38,0.67,0.0
82,5390,40,5,4786,198.96741251,17.72726521,9999.99,9999.99,99.999,9.999,9.99,9.99,9,828.677,397.044,22.706,0.129,1.12,-0.29,0,826.906,386.721,21.343,0.063,1.08,-0.28,0,828.58,389.388,19.805,0.032,0.77,-0.02,0,828.08,393.536,19.015,0.039,0.81,-0.04,0.0
83,5390,40,5,5207,198.96872667,17.7328873,879.297,401.155,22.582,0.299,0.58,0.01,0,880.51,404.68,20.117,0.034,1.65,-0.03,0,878.709,394.353,18.643,0.017,1.39,0.0,0,880.399,397.023,17.685,0.02,1.06,0.01,0,879.907,401.17,17.19,0.023,1.09,0.03,0.0
84,5390,40,5,5573,198.96886543,17.73957571,940.054,397.941,23.038,0.36,0.46,0.34,0,941.276,401.458,22.096,0.066,0.96,0.03,0,939.442,391.127,21.674,0.084,1.13,0.29,0,941.149,393.799,21.51,0.112,0.74,0.14,0,940.668,397.946,21.533,0.316,0.78,0.5,0.0
85,5390,40,5,19,198.96913373,17.63719897,11.981,467.702,22.043,0.163,0.51,0.93,0,13.044,471.34,21.344,0.155,3.91,1.56,0,11.722,461.066,20.493,0.136,4.48,1.86,0,13.168,463.701,20.363,0.16,2.72,0.81,0,12.528,467.848,20.119,0.218,1.97,1.31,0.0
